ball_receipt.outcome.id,ball_receipt.outcome.name,ball_recovery.recovery_failure,block.deflection,carry.end_location,clearance.aerial_won,counterpress,dribble.nutmeg,dribble.outcome.id,dribble.outcome.name,dribble.overrun,duel.outcome.id,duel.outcome.name,duel.type.id,duel.type.name,duration,foul_committed.card.id,foul_committed.card.name,foul_committed.offensive,foul_won.defensive,goalkeeper.body_part.id,goalkeeper.body_part.name,goalkeeper.end_location,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.type.id,goalkeeper.type.name,id,index,interception.outcome.id,interception.outcome.name,location,minute,pass.aerial_won,pass.angle,pass.assisted_shot_id,pass.backheel,pass.body_part.id,pass.body_part.name,pass.cross,pass.cut_back,pass.deflected,pass.end_location,pass.goal_assist,pass.height.id,pass.height.name,pass.length,pass.outcome.id,pass.outcome.name,pass.recipient.id,pass.recipient.name,pass.shot_assist,pass.switch,pass.type.id,pass.type.name,period,play_pattern.id,play_pattern.name,player.id,player.name,position.id,position.name,possession,possession_team.id,possession_team.name,related_events,second,shot.aerial_won,shot.body_part.id,shot.body_part.name,shot.end_location,shot.first_time,shot.freeze_frame,shot.key_pass_id,shot.open_goal,shot.outcome.id,shot.outcome.name,shot.statsbomb_xg,shot.technique.id,shot.technique.name,shot.type.id,shot.type.name,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,tactics.formation,tactics.lineup,team.id,team.name,timestamp,type.id,type.name,under_pressure,50_50.outcome.id,50_50.outcome.name,ball_recovery.offensive,foul_committed.advantage,foul_committed.penalty,foul_won.advantage,miscontrol.aerial_won,bad_behaviour.card.id,bad_behaviour.card.name,block.offensive,foul_committed.type.id,foul_committed.type.name,shot.one_on_one,foul_won.penalty,pass.technique.id,pass.technique.name,pass.through_ball,injury_stoppage.in_chain,shot.redirect,pass.miscommunication,shot.deflected,block.save_block,shot.follows_dribble
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a75614f8-8e58-465d-97ae-61bee56b3916,2234.0,,,"[10.0, 37.0]",55.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,From Corner,5526.0,Pedro Jesús Aquino Sánchez,11.0,Left Defensive Midfield,100.0,792.0,Australia,,27.0,,,,,,,,,,,,,,,,,,,,,,784.0,Peru,00:10:27.400,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3220b30-189b-4737-b448-4429bbf1ca4f,2296.0,,,"[45.0, 21.0]",57.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,5481.0,Mathew Leckie,12.0,Right Midfield,104.0,784.0,Peru,['47ad0215-dfee-43ef-8e42-d2c51c6dc134'],3.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:12:03.627,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77b898ac-c5c2-48a1-8263-90ec93a4d658,2319.0,,,"[4.0, 69.0]",57.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,5530.0,Christian Guillermo Martín Ramos Garagay,3.0,Right Center Back,105.0,792.0,Australia,['246c38ae-a112-478b-b0c7-c8a4c1e322c7'],26.0,,,,,,,,,,,,,,,,,,,,,,784.0,Peru,00:12:26.240,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c95a762-ee88-4fdb-92f8-61185c49731e,2342.0,,,"[5.0, 42.0]",59.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,From Corner,5530.0,Christian Guillermo Martín Ramos Garagay,3.0,Right Center Back,108.0,792.0,Australia,['773d6fed-51f5-4e9b-b2b9-68f6c4c9b124'],24.0,,,,,,,,,,,,,,,,,,,,,,784.0,Peru,00:14:24.880,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8370b2a-08a7-4bf5-b740-3c172b6213ba,2500.0,,,"[65.0, 1.0]",64.0,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,From Free Kick,5479.0,Aziz Eraltay Behich,6.0,Left Back,114.0,792.0,Australia,['92ce3e7d-6c24-404c-b240-63768035f4b4'],12.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:19:12.640,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e4d5362-1399-403e-a0dd-0cd457c78a44,2534.0,,,"[9.0, 32.0]",65.0,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,From Free Kick,5535.0,José Paolo Guerrero González,23.0,Center Forward,118.0,792.0,Australia,['7ef47ea4-5570-4b6f-8416-49275e7c612d'],30.0,,,,,,,,,,,,,,,,,,,,,,784.0,Peru,00:20:30.467,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cfdaaa1-b755-49e2-835f-e29da172174d,2793.0,,,"[66.0, 77.0]",71.0,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,From Goal Kick,5489.0,Mile Jedinak,13.0,Right Center Midfield,130.0,784.0,Peru,['f887a042-056c-4677-82e9-896790e0d79e'],53.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:26:53.467,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,39421830-0640-456b-96c1-13b0c0c5d973,2989.0,,,"[79.0, 61.0]",77.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,5489.0,Mile Jedinak,13.0,Right Center Midfield,143.0,784.0,Peru,['03436d17-7f27-41f2-9362-e1a90237307a'],19.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:32:19.747,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a41814b-0da8-49fe-b3ab-f68dbe4b7902,3066.0,,,"[38.0, 15.0]",79.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,5490.0,Jackson Irvine,19.0,Center Attacking Midfield,147.0,784.0,Peru,['cda5cb7b-c266-4c12-bf5d-c83d24b00ef5'],53.0,,,,,,,,,,,,,,,,,,,,,,792.0,Australia,00:34:53.807,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999b4048-e927-4948-a6b6-6ff13fb00068,3108.0,,,"[18.0, 66.0]",81.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,6315.0,Christopher Paolo César Hurtado Huertas,9.0,Right Defensive Midfield,148.0,792.0,Australia,['5d133a96-8ab3-417e-b534-f54c8fb3f4ef'],5.0,,,,,,,,,,,,,,,,,,,,,,784.0,Peru,00:36:05.720,6.0,Block,,,,,,,,,,,,,,,,,,,,,,,,
